,Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST,Location,Longitude,Latitude
0,2019-01-01,1.331,2.275,5.816,8.69,78.91,25.99,Brisbane,153.021072,-27.470125
1,2019-01-01,1.361,2.414,5.955,8.69,80.23,25.99,Brisbane,153.021072,-27.470125
2,2019-01-01,1.545,2.984,6.216,8.69,77.06,25.94,Brisbane,153.021072,-27.470125
3,2019-01-01,1.485,2.161,6.159,9.09,80.41,25.94,Brisbane,153.021072,-27.470125
4,2019-01-01,1.504,2.8939999999999997,6.056,8.69,80.76,25.94,Brisbane,153.021072,-27.470125
5,2019-01-01,1.429,2.403,5.881,8.33,67.92,25.89,Brisbane,153.021072,-27.470125
6,2019-01-01,1.439,2.256,6.071000000000001,8.69,70.12,25.89,Brisbane,153.021072,-27.470125
7,2019-01-01,1.53,2.6180000000000003,6.434,9.09,77.77,25.89,Brisbane,153.021072,-27.470125
8,2019-01-01,1.5930000000000002,2.8360000000000003,6.481,8.33,75.92,25.89,Brisbane,153.021072,-27.470125
9,2019-01-01,1.52,2.7489999999999997,6.2829999999999995,9.09,73.28,25.89,Brisbane,153.021072,-27.470125
10,2019-01-01,1.495,2.302,6.359,8.69,73.9,25.89,Brisbane,153.021072,-27.470125
11,2019-01-01,1.45,2.443,6.1129999999999995,8.33,75.22,25.89,Brisbane,153.021072,-27.470125
12,2019-01-01,1.4980000000000002,2.5340000000000003,6.506,8.69,76.1,25.89,Brisbane,153.021072,-27.470125
13,2019-01-01,1.526,2.6,6.276,9.52,73.64,25.89,Brisbane,153.021072,-27.470125
14,2019-01-01,1.4709999999999999,2.508,6.306,8.69,76.45,25.89,Brisbane,153.021072,-27.470125
15,2019-01-01,1.469,2.8930000000000002,6.211,8.69,83.48,25.89,Brisbane,153.021072,-27.470125
16,2019-01-01,1.429,2.502,6.234,8.69,80.05,25.89,Brisbane,153.021072,-27.470125
17,2019-01-01,1.495,2.287,6.4910000000000005,9.09,75.75,25.94,Brisbane,153.021072,-27.470125
18,2019-01-01,1.4569999999999999,2.309,6.317,8.69,75.48,25.99,Brisbane,153.021072,-27.470125
19,2019-01-01,1.508,2.861,6.608,9.52,73.64,26.03,Brisbane,153.021072,-27.470125
20,2019-01-01,1.442,2.25,6.635,9.09,84.63,26.03,Brisbane,153.021072,-27.470125
21,2019-01-01,1.4269999999999998,2.162,6.667000000000001,9.09,74.52,26.13,Brisbane,153.021072,-27.470125
22,2019-01-01,1.3730000000000002,2.34,6.73,9.09,79.17,26.27,Brisbane,153.021072,-27.470125
23,2019-01-01,1.307,2.266,6.571000000000001,9.09,84.8,26.36,Brisbane,153.021072,-27.470125
24,2019-01-01,1.354,2.151,6.987,9.09,75.04,26.46,Brisbane,153.021072,-27.470125
25,2019-01-01,1.4580000000000002,2.542,6.989,9.09,73.99,26.46,Brisbane,153.021072,-27.470125
26,2019-01-01,1.367,2.173,6.872000000000001,9.09,84.1,26.51,Brisbane,153.021072,-27.470125
27,2019-01-01,1.38,2.2430000000000003,7.117999999999999,8.69,79.0,26.51,Brisbane,153.021072,-27.470125
28,2019-01-01,1.495,2.57,7.242000000000001,9.09,83.83,26.65,Brisbane,153.021072,-27.470125
29,2019-01-01,1.409,2.511,7.0729999999999995,9.09,81.02,26.65,Brisbane,153.021072,-27.470125
30,2019-01-01,1.315,2.16,7.164,9.09,78.56,26.6,Brisbane,153.021072,-27.470125
31,2019-01-01,1.305,1.993,6.954,8.69,76.27,26.6,Brisbane,153.021072,-27.470125
32,2019-01-01,1.319,2.093,7.205,9.09,75.04,26.55,Brisbane,153.021072,-27.470125
33,2019-01-01,1.406,2.495,7.188,9.52,78.47,26.51,Brisbane,153.021072,-27.470125
34,2019-01-01,1.395,2.121,7.414,9.09,78.47,26.46,Brisbane,153.021072,-27.470125
35,2019-01-01,1.419,2.469,7.256,9.09,80.32,26.41,Brisbane,153.021072,-27.470125
36,2019-01-01,1.37,2.3409999999999997,6.9639999999999995,9.09,81.99,26.32,Brisbane,153.021072,-27.470125
37,2019-01-01,1.349,2.553,7.151,9.09,82.43,26.27,Brisbane,153.021072,-27.470125
38,2019-01-01,1.3969999999999998,2.301,7.223,10.0,80.76,26.22,Brisbane,153.021072,-27.470125
39,2019-01-01,1.3530000000000002,2.398,7.0360000000000005,9.09,81.2,26.17,Brisbane,153.021072,-27.470125
40,2019-01-01,1.401,2.138,7.148,9.09,85.24,26.03,Brisbane,153.021072,-27.470125
41,2019-01-01,1.318,2.003,7.104,9.52,82.34,25.99,Brisbane,153.021072,-27.470125
42,2019-01-01,1.256,2.025,6.529,9.09,70.3,25.99,Brisbane,153.021072,-27.470125
43,2019-01-01,1.296,1.985,6.553999999999999,9.52,84.98,25.89,Brisbane,153.021072,-27.470125
44,2019-01-01,1.318,2.36,6.731,9.09,81.11,26.03,Brisbane,153.021072,-27.470125
45,2019-01-01,1.3330000000000002,2.326,6.542999999999999,9.52,79.97,26.03,Brisbane,153.021072,-27.470125
46,2019-01-01,1.3530000000000002,2.2640000000000002,6.572,8.69,79.79,26.08,Brisbane,153.021072,-27.470125
47,2019-01-01,1.327,2.133,6.261,9.09,82.16,26.08,Brisbane,153.021072,-27.470125
48,2019-01-02,1.213,2.2230000000000003,6.01,8.69,82.34,26.03,Brisbane,153.021072,-27.470125
49,2019-01-02,1.304,2.057,6.226,9.09,75.75,26.03,Brisbane,153.021072,-27.470125
50,2019-01-02,1.215,1.839,6.0729999999999995,8.69,77.68,25.99,Brisbane,153.021072,-27.470125
51,2019-01-02,1.305,2.082,6.577000000000001,8.69,70.82,25.99,Brisbane,153.021072,-27.470125
52,2019-01-02,1.3319999999999999,1.909,6.705,9.09,79.88,25.99,Brisbane,153.021072,-27.470125
53,2019-01-02,1.305,2.406,6.733,8.69,82.08,25.99,Brisbane,153.021072,-27.470125
54,2019-01-02,1.2930000000000001,1.895,6.419,9.52,80.58,25.94,Brisbane,153.021072,-27.470125
55,2019-01-02,1.389,2.568,6.572,9.52,82.16,25.89,Brisbane,153.021072,-27.470125
56,2019-01-02,1.331,2.463,6.311,8.33,78.82,25.89,Brisbane,153.021072,-27.470125
57,2019-01-02,1.4069999999999998,2.445,6.77,9.09,85.42,25.89,Brisbane,153.021072,-27.470125
58,2019-01-02,1.34,2.289,6.35,9.09,74.78,25.84,Brisbane,153.021072,-27.470125
59,2019-01-02,1.361,2.279,6.609,9.09,79.7,25.84,Brisbane,153.021072,-27.470125
60,2019-01-02,1.374,2.2030000000000003,6.626,9.52,87.26,25.84,Brisbane,153.021072,-27.470125
61,2019-01-02,1.3030000000000002,2.205,6.216,9.52,79.09,25.8,Brisbane,153.021072,-27.470125
62,2019-01-02,1.341,2.119,6.119,9.52,85.86,25.84,Brisbane,153.021072,-27.470125
63,2019-01-02,1.2930000000000001,2.39,6.316,9.09,82.52,25.89,Brisbane,153.021072,-27.470125
64,2019-01-02,1.3630000000000002,2.316,6.627999999999999,9.52,91.31,25.89,Brisbane,153.021072,-27.470125
65,2019-01-02,1.4509999999999998,2.364,6.465,9.52,82.25,25.89,Brisbane,153.021072,-27.470125
66,2019-01-02,1.41,2.319,6.504,9.09,81.9,25.89,Brisbane,153.021072,-27.470125
67,2019-01-02,1.3730000000000002,2.345,6.147,9.52,84.98,25.84,Brisbane,153.021072,-27.470125
68,2019-01-02,1.3130000000000002,2.273,6.377999999999999,10.0,83.13,25.94,Brisbane,153.021072,-27.470125
69,2019-01-02,1.3319999999999999,2.076,6.632000000000001,9.52,78.65,25.94,Brisbane,153.021072,-27.470125
70,2019-01-02,1.3659999999999999,2.379,6.405,9.09,82.25,26.13,Brisbane,153.021072,-27.470125
71,2019-01-02,1.3019999999999998,2.238,6.581,9.52,81.28,26.36,Brisbane,153.021072,-27.470125
72,2019-01-02,1.308,2.263,6.25,9.52,84.54,26.27,Brisbane,153.021072,-27.470125
73,2019-01-02,1.298,2.164,6.492999999999999,10.0,80.41,26.32,Brisbane,153.021072,-27.470125
74,2019-01-02,1.258,2.162,6.534,11.11,93.15,26.36,Brisbane,153.021072,-27.470125
75,2019-01-02,1.224,2.081,6.635,9.09,78.91,26.36,Brisbane,153.021072,-27.470125
76,2019-01-02,1.235,2.001,6.8629999999999995,10.0,84.54,26.41,Brisbane,153.021072,-27.470125
77,2019-01-02,1.3,2.447,7.222,9.09,85.59,26.36,Brisbane,153.021072,-27.470125
78,2019-01-02,1.203,2.146,6.93,9.52,85.06,26.65,Brisbane,153.021072,-27.470125
79,2019-01-02,1.348,2.9419999999999997,7.494,10.0,81.55,26.74,Brisbane,153.021072,-27.470125
80,2019-01-02,1.376,2.419,7.093,10.0,89.2,26.65,Brisbane,153.021072,-27.470125
81,2019-01-02,1.286,2.242,7.06,9.09,79.61,26.65,Brisbane,153.021072,-27.470125
82,2019-01-02,1.276,2.4090000000000003,6.81,9.52,84.98,26.65,Brisbane,153.021072,-27.470125
83,2019-01-02,1.325,2.124,7.053,10.0,93.59,26.65,Brisbane,153.021072,-27.470125
84,2019-01-02,1.319,2.028,6.936,9.52,82.43,26.65,Brisbane,153.021072,-27.470125
85,2019-01-02,1.432,2.7060000000000004,6.917999999999999,9.52,81.99,26.65,Brisbane,153.021072,-27.470125
86,2019-01-02,1.3,2.131,6.417999999999999,10.0,83.48,26.6,Brisbane,153.021072,-27.470125
87,2019-01-02,1.209,2.202,6.235,10.0,83.66,26.55,Brisbane,153.021072,-27.470125
88,2019-01-02,1.35,2.3409999999999997,6.187,10.0,81.81,26.51,Brisbane,153.021072,-27.470125
89,2019-01-02,1.3130000000000002,2.026,6.122999999999999,10.0,77.42,26.51,Brisbane,153.021072,-27.470125
90,2019-01-02,1.3130000000000002,1.851,6.324,9.52,81.99,26.51,Brisbane,153.021072,-27.470125
91,2019-01-02,1.3869999999999998,2.2119999999999997,6.303,9.09,82.52,26.51,Brisbane,153.021072,-27.470125
92,2019-01-02,1.34,2.234,5.9239999999999995,8.69,73.9,26.46,Brisbane,153.021072,-27.470125
93,2019-01-02,1.395,2.454,5.992999999999999,9.52,84.45,26.46,Brisbane,153.021072,-27.470125
94,2019-01-02,1.339,2.135,5.774,9.52,81.2,26.46,Brisbane,153.021072,-27.470125
95,2019-01-02,1.3769999999999998,2.412,6.152,9.52,76.1,26.41,Brisbane,153.021072,-27.470125
96,2019-01-03,1.3519999999999999,2.3609999999999998,5.87,10.0,84.89,26.36,Brisbane,153.021072,-27.470125
97,2019-01-03,1.4980000000000002,2.4459999999999997,6.642,10.0,82.6,26.36,Brisbane,153.021072,-27.470125
98,2019-01-03,1.454,2.238,6.063,9.52,86.12,26.36,Brisbane,153.021072,-27.470125
99,2019-01-03,1.3980000000000001,2.379,6.1370000000000005,10.0,83.31,26.27,Brisbane,153.021072,-27.470125
100,2019-01-03,1.565,3.576,6.251,10.0,84.63,26.32,Brisbane,153.021072,-27.470125
101,2019-01-03,1.5219999999999998,2.533,6.167999999999999,9.52,86.3,26.27,Brisbane,153.021072,-27.470125
102,2019-01-03,1.631,3.028,6.2379999999999995,10.52,88.49,26.32,Brisbane,153.021072,-27.470125
103,2019-01-03,1.671,2.502,6.28,9.52,86.65,26.32,Brisbane,153.021072,-27.470125
104,2019-01-03,1.443,2.431,5.6370000000000005,11.11,86.56,26.32,Brisbane,153.021072,-27.470125
105,2019-01-03,1.486,2.84,5.678,10.0,86.12,26.36,Brisbane,153.021072,-27.470125
106,2019-01-03,1.645,2.885,6.115,10.52,83.66,26.36,Brisbane,153.021072,-27.470125
107,2019-01-03,1.591,2.623,5.955,10.0,88.32,26.46,Brisbane,153.021072,-27.470125
108,2019-01-03,1.557,2.6660000000000004,5.771,9.52,85.5,26.46,Brisbane,153.021072,-27.470125
109,2019-01-03,1.624,2.929,5.995,9.52,85.68,26.51,Brisbane,153.021072,-27.470125
110,2019-01-03,1.556,2.526,6.155,11.11,83.39,26.51,Brisbane,153.021072,-27.470125
111,2019-01-03,1.608,2.362,6.108,10.0,83.13,26.51,Brisbane,153.021072,-27.470125
112,2019-01-03,1.54,2.392,5.914,10.0,95.0,26.51,Brisbane,153.021072,-27.470125
113,2019-01-03,1.669,2.503,6.067,10.0,89.99,26.6,Brisbane,153.021072,-27.470125
114,2019-01-03,1.7169999999999999,2.877,6.106,10.52,89.37,26.65,Brisbane,153.021072,-27.470125
115,2019-01-03,1.6969999999999998,2.6439999999999997,6.45,10.0,86.3,26.65,Brisbane,153.021072,-27.470125
116,2019-01-03,1.666,3.0210000000000004,6.292000000000001,9.52,87.44,26.65,Brisbane,153.021072,-27.470125
117,2019-01-03,1.635,2.682,6.428,10.52,87.17,26.65,Brisbane,153.021072,-27.470125
118,2019-01-03,1.781,2.852,6.332999999999999,10.0,89.37,26.51,Brisbane,153.021072,-27.470125
119,2019-01-03,1.5919999999999999,3.238,6.462999999999999,10.0,93.5,26.51,Brisbane,153.021072,-27.470125
120,2019-01-03,1.699,2.6889999999999996,6.452000000000001,8.69,88.76,26.51,Brisbane,153.021072,-27.470125
121,2019-01-03,1.619,2.7060000000000004,6.311,10.52,88.32,26.46,Brisbane,153.021072,-27.470125
122,2019-01-03,1.561,2.476,6.249,9.52,90.6,26.36,Brisbane,153.021072,-27.470125
123,2019-01-03,1.511,2.5610000000000004,6.138,10.52,91.04,26.27,Brisbane,153.021072,-27.470125
124,2019-01-03,1.5290000000000001,2.592,6.156000000000001,9.09,91.39,26.17,Brisbane,153.021072,-27.470125
125,2019-01-03,1.453,2.611,6.172999999999999,10.0,91.22,26.22,Brisbane,153.021072,-27.470125
126,2019-01-03,1.45,2.3080000000000003,6.459,9.52,91.66,26.27,Brisbane,153.021072,-27.470125
127,2019-01-03,1.3659999999999999,2.21,5.945,9.52,86.65,26.36,Brisbane,153.021072,-27.470125
128,2019-01-03,1.3330000000000002,2.097,6.334,10.0,86.82,26.36,Brisbane,153.021072,-27.470125
129,2019-01-03,1.266,2.384,6.582000000000001,10.0,88.23,26.36,Brisbane,153.021072,-27.470125
130,2019-01-03,1.305,1.895,6.89,10.0,97.81,26.32,Brisbane,153.021072,-27.470125
131,2019-01-03,1.301,2.988,6.711,9.09,86.74,26.32,Brisbane,153.021072,-27.470125
132,2019-01-03,1.2890000000000001,2.16,6.757000000000001,10.0,90.87,26.32,Brisbane,153.021072,-27.470125
133,2019-01-03,1.3019999999999998,2.02,7.004,9.09,75.57,26.41,Brisbane,153.021072,-27.470125
134,2019-01-03,1.32,2.17,7.109,9.09,88.49,26.51,Brisbane,153.021072,-27.470125
135,2019-01-03,1.338,2.072,6.468999999999999,9.52,96.05,26.6,Brisbane,153.021072,-27.470125
136,2019-01-03,1.3519999999999999,1.9409999999999998,6.629,10.0,104.05,26.55,Brisbane,153.021072,-27.470125
137,2019-01-03,1.3940000000000001,2.3819999999999997,5.946000000000001,7.4,85.94,26.6,Brisbane,153.021072,-27.470125
138,2019-01-03,1.5390000000000001,2.602,5.916,10.52,99.13,26.65,Brisbane,153.021072,-27.470125
139,2019-01-03,1.436,2.302,5.5360000000000005,8.69,94.91,26.65,Brisbane,153.021072,-27.470125
140,2019-01-03,1.465,2.282,5.357,9.52,95.61,26.65,Brisbane,153.021072,-27.470125
141,2019-01-03,1.483,2.536,5.11,8.0,65.46,26.7,Brisbane,153.021072,-27.470125
142,2019-01-03,1.501,2.637,5.156000000000001,10.0,94.56,26.65,Brisbane,153.021072,-27.470125
143,2019-01-03,1.6030000000000002,2.609,5.42,9.09,75.48,26.65,Brisbane,153.021072,-27.470125
144,2019-01-04,1.6680000000000001,2.5810000000000004,5.367000000000001,9.09,78.21,26.65,Brisbane,153.021072,-27.470125
145,2019-01-04,1.6269999999999998,2.7239999999999998,5.325,9.09,84.98,26.6,Brisbane,153.021072,-27.470125
146,2019-01-04,1.511,2.269,5.285,8.0,81.55,26.55,Brisbane,153.021072,-27.470125
147,2019-01-04,1.6780000000000002,3.5610000000000004,5.1770000000000005,8.33,84.63,26.55,Brisbane,153.021072,-27.470125
148,2019-01-04,1.5859999999999999,2.8110000000000004,5.062,8.69,74.16,26.55,Brisbane,153.021072,-27.470125
149,2019-01-04,1.5,2.74,5.002,9.09,69.94,26.55,Brisbane,153.021072,-27.470125
150,2019-01-04,1.594,3.392,5.169,7.69,79.35,26.51,Brisbane,153.021072,-27.470125
151,2019-01-04,1.5119999999999998,2.568,5.205,7.69,81.2,26.55,Brisbane,153.021072,-27.470125
152,2019-01-04,1.463,2.474,5.468,7.69,78.47,26.51,Brisbane,153.021072,-27.470125
153,2019-01-04,1.462,2.542,5.2170000000000005,8.69,90.34,26.51,Brisbane,153.021072,-27.470125
154,2019-01-04,1.495,2.349,5.465,9.52,86.65,26.51,Brisbane,153.021072,-27.470125
155,2019-01-04,1.4280000000000002,2.342,5.4239999999999995,8.69,82.08,26.51,Brisbane,153.021072,-27.470125
156,2019-01-04,1.415,2.41,5.516,8.69,84.36,26.55,Brisbane,153.021072,-27.470125
157,2019-01-04,1.511,2.469,5.922999999999999,8.0,80.41,26.55,Brisbane,153.021072,-27.470125
158,2019-01-04,1.4509999999999998,2.356,5.813,8.33,88.05,26.55,Brisbane,153.021072,-27.470125
159,2019-01-04,1.5730000000000002,3.0839999999999996,6.018,7.69,76.8,26.55,Brisbane,153.021072,-27.470125
160,2019-01-04,1.439,2.167,5.99,8.33,91.57,26.55,Brisbane,153.021072,-27.470125
161,2019-01-04,1.473,2.6489999999999996,5.818,10.0,90.34,26.6,Brisbane,153.021072,-27.470125
162,2019-01-04,1.534,2.825,5.902,11.11,96.14,26.6,Brisbane,153.021072,-27.470125
163,2019-01-04,1.51,2.681,5.974,9.52,64.85,26.65,Brisbane,153.021072,-27.470125
164,2019-01-04,1.5519999999999998,2.472,6.4670000000000005,11.11,91.57,26.65,Brisbane,153.021072,-27.470125
165,2019-01-04,1.47,2.753,6.059,10.0,94.82,26.74,Brisbane,153.021072,-27.470125
166,2019-01-04,1.517,2.384,6.084,7.4,98.34,26.79,Brisbane,153.021072,-27.470125
167,2019-01-04,1.611,2.6689999999999996,6.402,11.76,103.88,26.84,Brisbane,153.021072,-27.470125
168,2019-01-04,1.496,2.311,6.252999999999999,11.11,88.76,26.89,Brisbane,153.021072,-27.470125
169,2019-01-04,1.4809999999999999,2.522,6.537999999999999,8.69,96.41,26.89,Brisbane,153.021072,-27.470125
170,2019-01-04,1.4809999999999999,2.3819999999999997,6.122999999999999,11.76,99.31,26.89,Brisbane,153.021072,-27.470125
171,2019-01-04,1.4240000000000002,2.571,5.971,12.0,85.77,26.89,Brisbane,153.021072,-27.470125
172,2019-01-04,1.37,2.306,6.195,11.11,97.11,26.89,Brisbane,153.021072,-27.470125
173,2019-01-04,1.364,2.272,6.4110000000000005,11.76,100.54,26.89,Brisbane,153.021072,-27.470125
174,2019-01-04,1.425,2.197,6.654,11.76,102.47,26.89,Brisbane,153.021072,-27.470125
175,2019-01-04,1.412,2.8510000000000004,6.746,13.33,96.41,26.89,Brisbane,153.021072,-27.470125
176,2019-01-04,1.3459999999999999,2.103,6.426,12.0,119.44,26.89,Brisbane,153.021072,-27.470125
177,2019-01-04,1.3780000000000001,2.0180000000000002,6.681,12.0,102.65,26.93,Brisbane,153.021072,-27.470125
178,2019-01-04,1.3730000000000002,2.064,6.581,11.76,104.32,26.89,Brisbane,153.021072,-27.470125
179,2019-01-04,1.426,2.1630000000000003,6.751,12.0,100.1,26.89,Brisbane,153.021072,-27.470125
180,2019-01-04,1.422,2.396,6.784,12.0,104.41,26.79,Brisbane,153.021072,-27.470125
181,2019-01-04,1.483,2.274,6.434,11.11,108.01,26.79,Brisbane,153.021072,-27.470125
182,2019-01-04,1.57,2.6460000000000004,6.803,12.0,103.61,26.74,Brisbane,153.021072,-27.470125
183,2019-01-04,1.4809999999999999,2.335,6.7010000000000005,12.0,96.93,26.74,Brisbane,153.021072,-27.470125
184,2019-01-04,1.479,2.346,6.598,12.0,102.12,26.7,Brisbane,153.021072,-27.470125
185,2019-01-04,1.554,2.971,6.59,13.33,100.01,26.65,Brisbane,153.021072,-27.470125
186,2019-01-04,1.607,2.662,6.254,12.0,106.43,26.65,Brisbane,153.021072,-27.470125
187,2019-01-04,1.6219999999999999,2.943,6.312,12.0,91.92,26.65,Brisbane,153.021072,-27.470125
188,2019-01-04,1.62,2.7289999999999996,6.192,11.76,101.77,26.65,Brisbane,153.021072,-27.470125
189,2019-01-04,1.7209999999999999,2.3680000000000003,6.369,11.76,76.01,26.6,Brisbane,153.021072,-27.470125
190,2019-01-04,1.6059999999999999,2.508,6.192,7.69,73.9,26.55,Brisbane,153.021072,-27.470125
191,2019-01-04,1.692,2.767,6.13,11.76,68.8,26.55,Brisbane,153.021072,-27.470125
192,2019-01-05,1.73,3.1210000000000004,6.165,11.76,68.27,26.51,Brisbane,153.021072,-27.470125
193,2019-01-05,1.81,3.213,6.156000000000001,12.0,96.93,26.51,Brisbane,153.021072,-27.470125
194,2019-01-05,1.709,2.778,6.2989999999999995,7.14,73.46,26.41,Brisbane,153.021072,-27.470125
195,2019-01-05,1.7990000000000002,2.699,6.308,8.0,93.59,26.41,Brisbane,153.021072,-27.470125
196,2019-01-05,1.742,2.7239999999999998,5.945,12.0,93.42,26.36,Brisbane,153.021072,-27.470125
197,2019-01-05,1.839,3.2960000000000003,6.295,11.11,87.0,26.36,Brisbane,153.021072,-27.470125
198,2019-01-05,1.868,2.963,6.159,11.76,97.11,26.27,Brisbane,153.021072,-27.470125
199,2019-01-05,1.79,2.932,6.171,11.76,98.95,26.27,Brisbane,153.021072,-27.470125
200,2019-01-05,1.743,2.8360000000000003,6.117999999999999,12.0,70.56,26.22,Brisbane,153.021072,-27.470125
201,2019-01-05,1.681,2.705,6.03,11.76,98.78,26.22,Brisbane,153.021072,-27.470125
202,2019-01-05,1.734,2.588,6.587000000000001,8.0,68.89,26.27,Brisbane,153.021072,-27.470125
203,2019-01-05,1.6219999999999999,2.822,5.946000000000001,7.4,73.46,26.27,Brisbane,153.021072,-27.470125
204,2019-01-05,1.655,2.9530000000000003,6.149,7.69,71.35,26.27,Brisbane,153.021072,-27.470125
205,2019-01-05,1.641,3.055,5.888,8.0,71.17,26.32,Brisbane,153.021072,-27.470125
206,2019-01-05,1.723,3.137,6.096,8.0,76.36,26.36,Brisbane,153.021072,-27.470125
207,2019-01-05,1.724,2.958,6.143,8.0,79.09,26.36,Brisbane,153.021072,-27.470125
208,2019-01-05,1.605,2.6689999999999996,6.019,10.52,94.56,26.36,Brisbane,153.021072,-27.470125
209,2019-01-05,1.6540000000000001,2.511,6.207999999999999,7.69,81.99,26.36,Brisbane,153.021072,-27.470125
210,2019-01-05,1.626,2.7680000000000002,6.091,12.0,95.53,26.46,Brisbane,153.021072,-27.470125
211,2019-01-05,1.643,3.142,6.301,7.69,73.64,26.51,Brisbane,153.021072,-27.470125
212,2019-01-05,1.6880000000000002,2.742,5.999,8.33,78.56,26.55,Brisbane,153.021072,-27.470125
213,2019-01-05,1.636,2.49,6.032,8.33,95.53,26.51,Brisbane,153.021072,-27.470125
214,2019-01-05,1.621,2.781,6.053,11.11,76.98,26.55,Brisbane,153.021072,-27.470125
215,2019-01-05,1.6680000000000001,2.986,6.438,8.33,84.98,26.65,Brisbane,153.021072,-27.470125
216,2019-01-05,1.546,2.609,6.399,8.0,75.31,26.74,Brisbane,153.021072,-27.470125
217,2019-01-05,1.585,2.812,5.945,8.0,71.17,26.79,Brisbane,153.021072,-27.470125
218,2019-01-05,1.62,2.773,6.249,9.52,82.43,26.89,Brisbane,153.021072,-27.470125
219,2019-01-05,1.635,2.363,6.334,8.0,78.03,26.89,Brisbane,153.021072,-27.470125
220,2019-01-05,1.561,2.406,6.4639999999999995,8.0,78.47,26.89,Brisbane,153.021072,-27.470125
221,2019-01-05,1.5330000000000001,2.52,6.609,8.69,76.54,26.98,Brisbane,153.021072,-27.470125
222,2019-01-05,1.5759999999999998,3.267,6.195,8.0,70.65,26.98,Brisbane,153.021072,-27.470125
223,2019-01-05,1.541,2.628,6.41,8.69,72.67,26.93,Brisbane,153.021072,-27.470125
224,2019-01-05,1.561,2.427,6.6129999999999995,8.33,70.91,26.98,Brisbane,153.021072,-27.470125
225,2019-01-05,1.6159999999999999,2.833,6.632000000000001,9.09,66.16,26.89,Brisbane,153.021072,-27.470125
226,2019-01-05,1.712,3.052,6.977,9.09,67.75,26.89,Brisbane,153.021072,-27.470125
227,2019-01-05,1.655,3.005,6.544,8.69,67.75,26.79,Brisbane,153.021072,-27.470125
228,2019-01-05,1.5959999999999999,2.653,7.17,8.0,71.53,26.74,Brisbane,153.021072,-27.470125
229,2019-01-05,1.601,2.688,6.917999999999999,8.33,61.06,26.74,Brisbane,153.021072,-27.470125
230,2019-01-05,1.624,2.418,6.727,9.09,77.24,26.7,Brisbane,153.021072,-27.470125
231,2019-01-05,1.6059999999999999,2.5660000000000003,6.422999999999999,8.69,61.59,26.65,Brisbane,153.021072,-27.470125
232,2019-01-05,1.702,3.048,6.4079999999999995,8.33,68.45,26.65,Brisbane,153.021072,-27.470125
233,2019-01-05,1.6909999999999998,2.98,6.778,9.09,65.11,26.6,Brisbane,153.021072,-27.470125
234,2019-01-05,1.775,2.9189999999999996,7.002000000000001,8.69,72.23,26.6,Brisbane,153.021072,-27.470125
235,2019-01-05,1.784,2.8080000000000003,6.6129999999999995,8.0,71.44,26.6,Brisbane,153.021072,-27.470125
236,2019-01-05,1.756,3.272,6.577000000000001,9.09,76.98,26.65,Brisbane,153.021072,-27.470125
237,2019-01-05,1.768,3.0389999999999997,6.379,8.69,75.66,26.6,Brisbane,153.021072,-27.470125
238,2019-01-05,1.777,3.02,6.156000000000001,8.33,70.74,26.55,Brisbane,153.021072,-27.470125
239,2019-01-05,1.696,2.588,5.931,8.33,73.64,26.51,Brisbane,153.021072,-27.470125
240,2019-01-06,1.745,2.6710000000000003,6.176,8.69,71.26,26.41,Brisbane,153.021072,-27.470125
241,2019-01-06,1.659,3.569,6.006,8.33,78.91,26.41,Brisbane,153.021072,-27.470125
242,2019-01-06,1.624,2.444,6.151,8.69,74.78,26.41,Brisbane,153.021072,-27.470125
243,2019-01-06,1.6680000000000001,2.972,6.095,8.69,71.26,26.41,Brisbane,153.021072,-27.470125
244,2019-01-06,1.6969999999999998,2.6060000000000003,6.2410000000000005,11.11,70.56,26.36,Brisbane,153.021072,-27.470125
245,2019-01-06,1.655,2.5839999999999996,6.131,8.33,74.25,26.36,Brisbane,153.021072,-27.470125
246,2019-01-06,1.8030000000000002,2.6889999999999996,6.218,9.09,68.54,26.36,Brisbane,153.021072,-27.470125
247,2019-01-06,1.6780000000000002,2.978,5.9110000000000005,8.69,71.53,26.36,Brisbane,153.021072,-27.470125
248,2019-01-06,1.69,3.0389999999999997,6.055,8.69,62.38,26.32,Brisbane,153.021072,-27.470125
249,2019-01-06,1.771,3.409,6.03,8.69,74.16,26.32,Brisbane,153.021072,-27.470125
250,2019-01-06,1.8019999999999998,2.884,6.2620000000000005,9.09,73.9,26.36,Brisbane,153.021072,-27.470125
251,2019-01-06,1.665,2.4859999999999998,6.106,9.09,72.49,26.41,Brisbane,153.021072,-27.470125
252,2019-01-06,1.725,2.454,6.337000000000001,8.69,69.06,26.41,Brisbane,153.021072,-27.470125
253,2019-01-06,1.696,2.926,6.443,8.33,70.3,26.41,Brisbane,153.021072,-27.470125
254,2019-01-06,1.651,2.6719999999999997,6.25,8.0,74.87,26.41,Brisbane,153.021072,-27.470125
255,2019-01-06,1.604,2.812,6.006,8.69,72.05,26.46,Brisbane,153.021072,-27.470125
256,2019-01-06,1.567,2.5669999999999997,5.952000000000001,8.69,91.66,26.46,Brisbane,153.021072,-27.470125
257,2019-01-06,1.761,2.9589999999999996,6.347,8.69,76.98,26.46,Brisbane,153.021072,-27.470125
