Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-01-01 00:00:00,1.331,2.275,5.816,8.690,78.91,25.990
2019-01-01 00:30:00,1.361,2.414,5.955,8.690,80.23,25.990
2019-01-01 01:00:00,1.545,2.984,6.216,8.690,77.06,25.940
2019-01-01 01:30:00,1.485,2.161,6.159,9.090,80.41,25.940
2019-01-01 02:00:00,1.504,2.894,6.056,8.690,80.76,25.940
2019-01-01 02:30:00,1.429,2.403,5.881,8.330,67.92,25.890
2019-01-01 03:00:00,1.439,2.256,6.071,8.690,70.12,25.890
2019-01-01 03:30:00,1.530,2.618,6.434,9.090,77.77,25.890
2019-01-01 04:00:00,1.593,2.836,6.481,8.330,75.92,25.890
2019-01-01 04:30:00,1.520,2.749,6.283,9.090,73.28,25.890
2019-01-01 05:00:00,1.495,2.302,6.359,8.690,73.90,25.890
2019-01-01 05:30:00,1.450,2.443,6.113,8.330,75.22,25.890
2019-01-01 06:00:00,1.498,2.534,6.506,8.690,76.10,25.890
2019-01-01 06:30:00,1.526,2.600,6.276,9.520,73.64,25.890
2019-01-01 07:00:00,1.471,2.508,6.306,8.690,76.45,25.890
2019-01-01 07:30:00,1.469,2.893,6.211,8.690,83.48,25.890
2019-01-01 08:00:00,1.429,2.502,6.234,8.690,80.05,25.890
2019-01-01 08:30:00,1.495,2.287,6.491,9.090,75.75,25.940
2019-01-01 09:00:00,1.457,2.309,6.317,8.690,75.48,25.990
2019-01-01 09:30:00,1.508,2.861,6.608,9.520,73.64,26.030
2019-01-01 10:00:00,1.442,2.250,6.635,9.090,84.63,26.030
2019-01-01 10:30:00,1.427,2.162,6.667,9.090,74.52,26.130
2019-01-01 11:00:00,1.373,2.340,6.730,9.090,79.17,26.270
2019-01-01 11:30:00,1.307,2.266,6.571,9.090,84.80,26.360
2019-01-01 12:00:00,1.354,2.151,6.987,9.090,75.04,26.460
2019-01-01 12:30:00,1.458,2.542,6.989,9.090,73.99,26.460
2019-01-01 13:00:00,1.367,2.173,6.872,9.090,84.10,26.510
2019-01-01 13:30:00,1.380,2.243,7.118,8.690,79.00,26.510
2019-01-01 14:00:00,1.495,2.570,7.242,9.090,83.83,26.650
2019-01-01 14:30:00,1.409,2.511,7.073,9.090,81.02,26.650
2019-01-01 15:00:00,1.315,2.160,7.164,9.090,78.56,26.600
2019-01-01 15:30:00,1.305,1.993,6.954,8.690,76.27,26.600
2019-01-01 16:00:00,1.319,2.093,7.205,9.090,75.04,26.550
2019-01-01 16:30:00,1.406,2.495,7.188,9.520,78.47,26.510
2019-01-01 17:00:00,1.395,2.121,7.414,9.090,78.47,26.460
2019-01-01 17:30:00,1.419,2.469,7.256,9.090,80.32,26.410
2019-01-01 18:00:00,1.370,2.341,6.964,9.090,81.99,26.320
2019-01-01 18:30:00,1.349,2.553,7.151,9.090,82.43,26.270
2019-01-01 19:00:00,1.397,2.301,7.223,10.000,80.76,26.220
2019-01-01 19:30:00,1.353,2.398,7.036,9.090,81.20,26.170
2019-01-01 20:00:00,1.401,2.138,7.148,9.090,85.24,26.030
2019-01-01 20:30:00,1.318,2.003,7.104,9.520,82.34,25.990
2019-01-01 21:00:00,1.256,2.025,6.529,9.090,70.30,25.990
2019-01-01 21:30:00,1.296,1.985,6.554,9.520,84.98,25.890
2019-01-01 22:00:00,1.318,2.360,6.731,9.090,81.11,26.030
2019-01-01 22:30:00,1.333,2.326,6.543,9.520,79.97,26.030
2019-01-01 23:00:00,1.353,2.264,6.572,8.690,79.79,26.080
2019-01-01 23:30:00,1.327,2.133,6.261,9.090,82.16,26.080
2019-01-02 00:00:00,1.213,2.223,6.010,8.690,82.34,26.030
2019-01-02 00:30:00,1.304,2.057,6.226,9.090,75.75,26.030
2019-01-02 01:00:00,1.215,1.839,6.073,8.690,77.68,25.990
2019-01-02 01:30:00,1.305,2.082,6.577,8.690,70.82,25.990
2019-01-02 02:00:00,1.332,1.909,6.705,9.090,79.88,25.990
2019-01-02 02:30:00,1.305,2.406,6.733,8.690,82.08,25.990
2019-01-02 03:00:00,1.293,1.895,6.419,9.520,80.58,25.940
2019-01-02 03:30:00,1.389,2.568,6.572,9.520,82.16,25.890
2019-01-02 04:00:00,1.331,2.463,6.311,8.330,78.82,25.890
2019-01-02 04:30:00,1.407,2.445,6.770,9.090,85.42,25.890
2019-01-02 05:00:00,1.340,2.289,6.350,9.090,74.78,25.840
2019-01-02 05:30:00,1.361,2.279,6.609,9.090,79.70,25.840
2019-01-02 06:00:00,1.374,2.203,6.626,9.520,87.26,25.840
2019-01-02 06:30:00,1.303,2.205,6.216,9.520,79.09,25.800
2019-01-02 07:00:00,1.341,2.119,6.119,9.520,85.86,25.840
2019-01-02 07:30:00,1.293,2.390,6.316,9.090,82.52,25.890
2019-01-02 08:00:00,1.363,2.316,6.628,9.520,91.31,25.890
2019-01-02 08:30:00,1.451,2.364,6.465,9.520,82.25,25.890
2019-01-02 09:00:00,1.410,2.319,6.504,9.090,81.90,25.890
2019-01-02 09:30:00,1.373,2.345,6.147,9.520,84.98,25.840
2019-01-02 10:00:00,1.313,2.273,6.378,10.000,83.13,25.940
2019-01-02 10:30:00,1.332,2.076,6.632,9.520,78.65,25.940
2019-01-02 11:00:00,1.366,2.379,6.405,9.090,82.25,26.130
2019-01-02 11:30:00,1.302,2.238,6.581,9.520,81.28,26.360
2019-01-02 12:00:00,1.308,2.263,6.250,9.520,84.54,26.270
2019-01-02 12:30:00,1.298,2.164,6.493,10.000,80.41,26.320
2019-01-02 13:00:00,1.258,2.162,6.534,11.110,93.15,26.360
2019-01-02 13:30:00,1.224,2.081,6.635,9.090,78.91,26.360
2019-01-02 14:00:00,1.235,2.001,6.863,10.000,84.54,26.410
2019-01-02 14:30:00,1.300,2.447,7.222,9.090,85.59,26.360
2019-01-02 15:00:00,1.203,2.146,6.930,9.520,85.06,26.650
2019-01-02 15:30:00,1.348,2.942,7.494,10.000,81.55,26.740
2019-01-02 16:00:00,1.376,2.419,7.093,10.000,89.20,26.650
2019-01-02 16:30:00,1.286,2.242,7.060,9.090,79.61,26.650
2019-01-02 17:00:00,1.276,2.409,6.810,9.520,84.98,26.650
2019-01-02 17:30:00,1.325,2.124,7.053,10.000,93.59,26.650
2019-01-02 18:00:00,1.319,2.028,6.936,9.520,82.43,26.650
2019-01-02 18:30:00,1.432,2.706,6.918,9.520,81.99,26.650
2019-01-02 19:00:00,1.300,2.131,6.418,10.000,83.48,26.600
2019-01-02 19:30:00,1.209,2.202,6.235,10.000,83.66,26.550
2019-01-02 20:00:00,1.350,2.341,6.187,10.000,81.81,26.510
2019-01-02 20:30:00,1.313,2.026,6.123,10.000,77.42,26.510
2019-01-02 21:00:00,1.313,1.851,6.324,9.520,81.99,26.510
2019-01-02 21:30:00,1.387,2.212,6.303,9.090,82.52,26.510
2019-01-02 22:00:00,1.340,2.234,5.924,8.690,73.90,26.460
2019-01-02 22:30:00,1.395,2.454,5.993,9.520,84.45,26.460
2019-01-02 23:00:00,1.339,2.135,5.774,9.520,81.20,26.460
2019-01-02 23:30:00,1.377,2.412,6.152,9.520,76.10,26.410
2019-01-03 00:00:00,1.352,2.361,5.870,10.000,84.89,26.360
2019-01-03 00:30:00,1.498,2.446,6.642,10.000,82.60,26.360
2019-01-03 01:00:00,1.454,2.238,6.063,9.520,86.12,26.360
2019-01-03 01:30:00,1.398,2.379,6.137,10.000,83.31,26.270
2019-01-03 02:00:00,1.565,3.576,6.251,10.000,84.63,26.320
2019-01-03 02:30:00,1.522,2.533,6.168,9.520,86.30,26.270
2019-01-03 03:00:00,1.631,3.028,6.238,10.520,88.49,26.320
2019-01-03 03:30:00,1.671,2.502,6.280,9.520,86.65,26.320
2019-01-03 04:00:00,1.443,2.431,5.637,11.110,86.56,26.320
2019-01-03 04:30:00,1.486,2.840,5.678,10.000,86.12,26.360
2019-01-03 05:00:00,1.645,2.885,6.115,10.520,83.66,26.360
2019-01-03 05:30:00,1.591,2.623,5.955,10.000,88.32,26.460
2019-01-03 06:00:00,1.557,2.666,5.771,9.520,85.50,26.460
2019-01-03 06:30:00,1.624,2.929,5.995,9.520,85.68,26.510
2019-01-03 07:00:00,1.556,2.526,6.155,11.110,83.39,26.510
2019-01-03 07:30:00,1.608,2.362,6.108,10.000,83.13,26.510
2019-01-03 08:00:00,1.540,2.392,5.914,10.000,95.00,26.510
2019-01-03 08:30:00,1.669,2.503,6.067,10.000,89.99,26.600
2019-01-03 09:00:00,1.717,2.877,6.106,10.520,89.37,26.650
2019-01-03 09:30:00,1.697,2.644,6.450,10.000,86.30,26.650
2019-01-03 10:00:00,1.666,3.021,6.292,9.520,87.44,26.650
2019-01-03 10:30:00,1.635,2.682,6.428,10.520,87.17,26.650
2019-01-03 11:00:00,1.781,2.852,6.333,10.000,89.37,26.510
2019-01-03 11:30:00,1.592,3.238,6.463,10.000,93.50,26.510
2019-01-03 12:00:00,1.699,2.689,6.452,8.690,88.76,26.510
2019-01-03 12:30:00,1.619,2.706,6.311,10.520,88.32,26.460
2019-01-03 13:00:00,1.561,2.476,6.249,9.520,90.60,26.360
2019-01-03 13:30:00,1.511,2.561,6.138,10.520,91.04,26.270
2019-01-03 14:00:00,1.529,2.592,6.156,9.090,91.39,26.170
2019-01-03 14:30:00,1.453,2.611,6.173,10.000,91.22,26.220
2019-01-03 15:00:00,1.450,2.308,6.459,9.520,91.66,26.270
2019-01-03 15:30:00,1.366,2.210,5.945,9.520,86.65,26.360
2019-01-03 16:00:00,1.333,2.097,6.334,10.000,86.82,26.360
2019-01-03 16:30:00,1.266,2.384,6.582,10.000,88.23,26.360
2019-01-03 17:00:00,1.305,1.895,6.890,10.000,97.81,26.320
2019-01-03 17:30:00,1.301,2.988,6.711,9.090,86.74,26.320
2019-01-03 18:00:00,1.289,2.160,6.757,10.000,90.87,26.320
2019-01-03 18:30:00,1.302,2.020,7.004,9.090,75.57,26.410
2019-01-03 19:00:00,1.320,2.170,7.109,9.090,88.49,26.510
2019-01-03 19:30:00,1.338,2.072,6.469,9.520,96.05,26.600
2019-01-03 20:00:00,1.352,1.941,6.629,10.000,104.05,26.550
2019-01-03 20:30:00,1.394,2.382,5.946,7.400,85.94,26.600
2019-01-03 21:00:00,1.539,2.602,5.916,10.520,99.13,26.650
2019-01-03 21:30:00,1.436,2.302,5.536,8.690,94.91,26.650
2019-01-03 22:00:00,1.465,2.282,5.357,9.520,95.61,26.650
2019-01-03 22:30:00,1.483,2.536,5.110,8.000,65.46,26.700
2019-01-03 23:00:00,1.501,2.637,5.156,10.000,94.56,26.650
2019-01-03 23:30:00,1.603,2.609,5.420,9.090,75.48,26.650
2019-01-04 00:00:00,1.668,2.581,5.367,9.090,78.21,26.650
2019-01-04 00:30:00,1.627,2.724,5.325,9.090,84.98,26.600
2019-01-04 01:00:00,1.511,2.269,5.285,8.000,81.55,26.550
2019-01-04 01:30:00,1.678,3.561,5.177,8.330,84.63,26.550
2019-01-04 02:00:00,1.586,2.811,5.062,8.690,74.16,26.550
2019-01-04 02:30:00,1.500,2.740,5.002,9.090,69.94,26.550
2019-01-04 03:00:00,1.594,3.392,5.169,7.690,79.35,26.510
2019-01-04 03:30:00,1.512,2.568,5.205,7.690,81.20,26.550
2019-01-04 04:00:00,1.463,2.474,5.468,7.690,78.47,26.510
2019-01-04 04:30:00,1.462,2.542,5.217,8.690,90.34,26.510
2019-01-04 05:00:00,1.495,2.349,5.465,9.520,86.65,26.510
2019-01-04 05:30:00,1.428,2.342,5.424,8.690,82.08,26.510
2019-01-04 06:00:00,1.415,2.410,5.516,8.690,84.36,26.550
2019-01-04 06:30:00,1.511,2.469,5.923,8.000,80.41,26.550
2019-01-04 07:00:00,1.451,2.356,5.813,8.330,88.05,26.550
2019-01-04 07:30:00,1.573,3.084,6.018,7.690,76.80,26.550
2019-01-04 08:00:00,1.439,2.167,5.990,8.330,91.57,26.550
2019-01-04 08:30:00,1.473,2.649,5.818,10.000,90.34,26.600
2019-01-04 09:00:00,1.534,2.825,5.902,11.110,96.14,26.600
2019-01-04 09:30:00,1.510,2.681,5.974,9.520,64.85,26.650
2019-01-04 10:00:00,1.552,2.472,6.467,11.110,91.57,26.650
2019-01-04 10:30:00,1.470,2.753,6.059,10.000,94.82,26.740
2019-01-04 11:00:00,1.517,2.384,6.084,7.400,98.34,26.790
2019-01-04 11:30:00,1.611,2.669,6.402,11.760,103.88,26.840
2019-01-04 12:00:00,1.496,2.311,6.253,11.110,88.76,26.890
2019-01-04 12:30:00,1.481,2.522,6.538,8.690,96.41,26.890
2019-01-04 13:00:00,1.481,2.382,6.123,11.760,99.31,26.890
2019-01-04 13:30:00,1.424,2.571,5.971,12.000,85.77,26.890
2019-01-04 14:00:00,1.370,2.306,6.195,11.110,97.11,26.890
2019-01-04 14:30:00,1.364,2.272,6.411,11.760,100.54,26.890
2019-01-04 15:00:00,1.425,2.197,6.654,11.760,102.47,26.890
2019-01-04 15:30:00,1.412,2.851,6.746,13.330,96.41,26.890
2019-01-04 16:00:00,1.346,2.103,6.426,12.000,119.44,26.890
2019-01-04 16:30:00,1.378,2.018,6.681,12.000,102.65,26.930
2019-01-04 17:00:00,1.373,2.064,6.581,11.760,104.32,26.890
2019-01-04 17:30:00,1.426,2.163,6.751,12.000,100.10,26.890
2019-01-04 18:00:00,1.422,2.396,6.784,12.000,104.41,26.790
2019-01-04 18:30:00,1.483,2.274,6.434,11.110,108.01,26.790
2019-01-04 19:00:00,1.570,2.646,6.803,12.000,103.61,26.740
2019-01-04 19:30:00,1.481,2.335,6.701,12.000,96.93,26.740
2019-01-04 20:00:00,1.479,2.346,6.598,12.000,102.12,26.700
2019-01-04 20:30:00,1.554,2.971,6.590,13.330,100.01,26.650
2019-01-04 21:00:00,1.607,2.662,6.254,12.000,106.43,26.650
2019-01-04 21:30:00,1.622,2.943,6.312,12.000,91.92,26.650
2019-01-04 22:00:00,1.620,2.729,6.192,11.760,101.77,26.650
2019-01-04 22:30:00,1.721,2.368,6.369,11.760,76.01,26.600
2019-01-04 23:00:00,1.606,2.508,6.192,7.690,73.90,26.550
2019-01-04 23:30:00,1.692,2.767,6.130,11.760,68.80,26.550
2019-01-05 00:00:00,1.730,3.121,6.165,11.760,68.27,26.510
2019-01-05 00:30:00,1.810,3.213,6.156,12.000,96.93,26.510
2019-01-05 01:00:00,1.709,2.778,6.299,7.140,73.46,26.410
2019-01-05 01:30:00,1.799,2.699,6.308,8.000,93.59,26.410
2019-01-05 02:00:00,1.742,2.724,5.945,12.000,93.42,26.360
2019-01-05 02:30:00,1.839,3.296,6.295,11.110,87.00,26.360
2019-01-05 03:00:00,1.868,2.963,6.159,11.760,97.11,26.270
2019-01-05 03:30:00,1.790,2.932,6.171,11.760,98.95,26.270
2019-01-05 04:00:00,1.743,2.836,6.118,12.000,70.56,26.220
2019-01-05 04:30:00,1.681,2.705,6.030,11.760,98.78,26.220
2019-01-05 05:00:00,1.734,2.588,6.587,8.000,68.89,26.270
2019-01-05 05:30:00,1.622,2.822,5.946,7.400,73.46,26.270
2019-01-05 06:00:00,1.655,2.953,6.149,7.690,71.35,26.270
2019-01-05 06:30:00,1.641,3.055,5.888,8.000,71.17,26.320
2019-01-05 07:00:00,1.723,3.137,6.096,8.000,76.36,26.360
2019-01-05 07:30:00,1.724,2.958,6.143,8.000,79.09,26.360
2019-01-05 08:00:00,1.605,2.669,6.019,10.520,94.56,26.360
2019-01-05 08:30:00,1.654,2.511,6.208,7.690,81.99,26.360
2019-01-05 09:00:00,1.626,2.768,6.091,12.000,95.53,26.460
2019-01-05 09:30:00,1.643,3.142,6.301,7.690,73.64,26.510
2019-01-05 10:00:00,1.688,2.742,5.999,8.330,78.56,26.550
2019-01-05 10:30:00,1.636,2.490,6.032,8.330,95.53,26.510
2019-01-05 11:00:00,1.621,2.781,6.053,11.110,76.98,26.550
2019-01-05 11:30:00,1.668,2.986,6.438,8.330,84.98,26.650
2019-01-05 12:00:00,1.546,2.609,6.399,8.000,75.31,26.740
2019-01-05 12:30:00,1.585,2.812,5.945,8.000,71.17,26.790
2019-01-05 13:00:00,1.620,2.773,6.249,9.520,82.43,26.890
2019-01-05 13:30:00,1.635,2.363,6.334,8.000,78.03,26.890
2019-01-05 14:00:00,1.561,2.406,6.464,8.000,78.47,26.890
2019-01-05 14:30:00,1.533,2.520,6.609,8.690,76.54,26.980
2019-01-05 15:00:00,1.576,3.267,6.195,8.000,70.65,26.980
2019-01-05 15:30:00,1.541,2.628,6.410,8.690,72.67,26.930
2019-01-05 16:00:00,1.561,2.427,6.613,8.330,70.91,26.980
2019-01-05 16:30:00,1.616,2.833,6.632,9.090,66.16,26.890
2019-01-05 17:00:00,1.712,3.052,6.977,9.090,67.75,26.890
2019-01-05 17:30:00,1.655,3.005,6.544,8.690,67.75,26.790
2019-01-05 18:00:00,1.596,2.653,7.170,8.000,71.53,26.740
2019-01-05 18:30:00,1.601,2.688,6.918,8.330,61.06,26.740
2019-01-05 19:00:00,1.624,2.418,6.727,9.090,77.24,26.700
2019-01-05 19:30:00,1.606,2.566,6.423,8.690,61.59,26.650
2019-01-05 20:00:00,1.702,3.048,6.408,8.330,68.45,26.650
2019-01-05 20:30:00,1.691,2.980,6.778,9.090,65.11,26.600
2019-01-05 21:00:00,1.775,2.919,7.002,8.690,72.23,26.600
2019-01-05 21:30:00,1.784,2.808,6.613,8.000,71.44,26.600
2019-01-05 22:00:00,1.756,3.272,6.577,9.090,76.98,26.650
2019-01-05 22:30:00,1.768,3.039,6.379,8.690,75.66,26.600
2019-01-05 23:00:00,1.777,3.020,6.156,8.330,70.74,26.550
2019-01-05 23:30:00,1.696,2.588,5.931,8.330,73.64,26.510
2019-01-06 00:00:00,1.745,2.671,6.176,8.690,71.26,26.410
2019-01-06 00:30:00,1.659,3.569,6.006,8.330,78.91,26.410
2019-01-06 01:00:00,1.624,2.444,6.151,8.690,74.78,26.410
2019-01-06 01:30:00,1.668,2.972,6.095,8.690,71.26,26.410
2019-01-06 02:00:00,1.697,2.606,6.241,11.110,70.56,26.360
2019-01-06 02:30:00,1.655,2.584,6.131,8.330,74.25,26.360
2019-01-06 03:00:00,1.803,2.689,6.218,9.090,68.54,26.360
2019-01-06 03:30:00,1.678,2.978,5.911,8.690,71.53,26.360
2019-01-06 04:00:00,1.690,3.039,6.055,8.690,62.38,26.320
2019-01-06 04:30:00,1.771,3.409,6.030,8.690,74.16,26.320
2019-01-06 05:00:00,1.802,2.884,6.262,9.090,73.90,26.360
2019-01-06 05:30:00,1.665,2.486,6.106,9.090,72.49,26.410
2019-01-06 06:00:00,1.725,2.454,6.337,8.690,69.06,26.410
2019-01-06 06:30:00,1.696,2.926,6.443,8.330,70.30,26.410
2019-01-06 07:00:00,1.651,2.672,6.250,8.000,74.87,26.410
2019-01-06 07:30:00,1.604,2.812,6.006,8.690,72.05,26.460
2019-01-06 08:00:00,1.567,2.567,5.952,8.690,91.66,26.460
2019-01-06 08:30:00,1.761,2.959,6.347,8.690,76.98,26.460
2019-01-06 09:00:00,1.726,2.552,6.341,10.000,78.65,26.510
2019-01-06 09:30:00,1.562,3.012,6.096,8.000,83.75,26.550
2019-01-06 10:00:00,1.547,2.770,6.049,8.330,79.17,26.650
2019-01-06 10:30:00,1.556,2.824,6.196,9.090,79.79,26.650
2019-01-06 11:00:00,1.695,2.574,5.997,10.000,79.44,26.650
2019-01-06 11:30:00,1.563,2.727,5.990,9.090,83.92,26.650
2019-01-06 12:00:00,1.743,2.854,6.205,9.090,74.60,26.650
2019-01-06 12:30:00,1.716,2.897,6.044,8.690,77.42,26.650
2019-01-06 13:00:00,1.592,2.506,5.818,9.520,73.99,26.650
2019-01-06 13:30:00,1.601,2.814,5.744,8.330,77.24,26.650
2019-01-06 14:00:00,1.579,2.723,5.576,9.090,78.47,26.650
2019-01-06 14:30:00,1.633,2.656,6.140,9.520,74.87,26.650
2019-01-06 15:00:00,1.651,2.728,6.168,8.690,77.86,26.650
2019-01-06 15:30:00,1.592,2.668,6.322,9.520,83.31,26.600
2019-01-06 16:00:00,1.540,2.972,6.018,8.690,83.75,26.510
2019-01-06 16:30:00,1.593,2.803,6.374,8.690,78.03,26.510
2019-01-06 17:00:00,1.623,2.448,6.366,8.690,82.95,26.510
2019-01-06 17:30:00,1.606,2.670,6.302,9.520,79.26,26.460
2019-01-06 18:00:00,1.602,2.845,6.351,9.090,77.15,26.410
2019-01-06 18:30:00,1.628,2.508,6.592,8.330,81.02,26.410
2019-01-06 19:00:00,1.562,3.040,6.432,9.090,69.77,26.410
2019-01-06 19:30:00,1.511,2.616,6.396,9.090,75.83,26.410
2019-01-06 20:00:00,1.751,3.372,6.690,9.520,84.10,26.410
2019-01-06 20:30:00,1.701,3.079,6.323,9.090,79.09,26.360
2019-01-06 21:00:00,1.632,2.522,5.978,8.000,70.82,26.410
2019-01-06 21:30:00,1.828,3.145,6.209,9.090,76.10,26.360
2019-01-06 22:00:00,1.770,3.024,6.109,8.330,76.01,26.410
2019-01-06 22:30:00,1.950,3.479,6.266,9.090,80.05,26.460
2019-01-06 23:00:00,1.693,2.592,5.848,9.090,87.88,26.510
2019-01-06 23:30:00,1.781,2.717,5.995,9.090,77.50,26.460
2019-01-07 00:00:00,1.762,3.303,5.946,9.520,79.70,26.410
2019-01-07 00:30:00,1.850,2.948,5.816,8.330,73.46,26.360
2019-01-07 01:00:00,1.915,3.042,6.434,9.090,79.88,26.360
2019-01-07 01:30:00,1.886,2.767,5.867,8.330,76.36,26.320
2019-01-07 02:00:00,1.819,3.491,5.784,8.330,71.88,26.270
2019-01-07 02:30:00,1.894,3.299,5.907,8.690,77.86,26.270
2019-01-07 03:00:00,1.912,2.624,5.795,8.330,72.23,26.270
2019-01-07 03:30:00,1.967,3.176,5.724,8.330,74.95,26.270
2019-01-07 04:00:00,1.918,2.973,5.613,9.090,74.43,26.220
2019-01-07 04:30:00,2.009,3.590,5.373,8.690,77.33,26.220
2019-01-07 05:00:00,1.975,3.058,5.796,9.520,78.12,26.170
2019-01-07 05:30:00,1.943,3.759,5.568,9.090,78.56,26.170
2019-01-07 06:00:00,1.847,2.855,5.312,9.520,74.52,26.130
2019-01-07 06:30:00,1.908,2.856,5.432,9.090,71.79,26.130
2019-01-07 07:00:00,1.908,3.201,5.488,8.690,76.10,26.030
2019-01-07 07:30:00,1.891,3.023,5.347,9.090,74.60,26.030
2019-01-07 08:00:00,1.982,3.307,5.493,8.690,70.47,25.990
2019-01-07 08:30:00,2.011,3.668,5.630,8.690,68.54,25.990
2019-01-07 09:00:00,1.896,3.458,5.885,9.520,90.52,26.030
2019-01-07 09:30:00,1.892,3.071,6.188,8.330,82.69,26.320
2019-01-07 10:00:00,1.840,2.857,5.938,9.520,80.49,26.460
2019-01-07 10:30:00,1.906,3.534,6.007,9.090,80.67,26.550
2019-01-07 11:00:00,1.801,3.672,5.959,8.330,77.06,26.650
2019-01-07 11:30:00,1.883,3.001,5.994,9.520,69.86,26.650
2019-01-07 12:00:00,1.885,3.578,6.119,9.090,77.15,26.650
2019-01-07 12:30:00,1.875,2.969,5.958,8.690,71.17,26.700
2019-01-07 13:00:00,1.868,2.990,6.181,9.090,78.12,26.650
2019-01-07 13:30:00,1.910,3.258,6.348,9.090,76.36,26.700
2019-01-07 14:00:00,1.890,3.077,6.061,9.090,79.09,26.740
2019-01-07 14:30:00,1.847,3.351,6.209,10.000,90.52,26.740
2019-01-07 15:00:00,1.845,2.901,6.474,10.000,126.74,26.700
2019-01-07 15:30:00,1.841,2.732,6.323,10.000,109.77,26.700
2019-01-07 16:00:00,1.876,2.827,6.618,8.690,86.38,26.650
2019-01-07 16:30:00,1.883,3.256,6.492,9.520,124.80,26.650
2019-01-07 17:00:00,1.845,3.167,6.690,9.520,135.35,26.600
2019-01-07 17:30:00,2.081,3.254,6.804,9.520,135.44,26.550
2019-01-07 18:00:00,1.856,3.049,6.660,9.520,124.36,26.510
2019-01-07 18:30:00,1.970,3.365,6.623,9.520,125.68,26.550
2019-01-07 19:00:00,1.928,3.473,6.413,9.520,110.56,26.510
2019-01-07 19:30:00,1.903,3.121,6.208,10.000,124.19,26.510
2019-01-07 20:00:00,1.979,3.899,6.552,9.090,95.44,26.510
2019-01-07 20:30:00,1.966,3.414,6.667,9.090,132.63,26.510
2019-01-07 21:00:00,2.140,4.015,6.559,8.690,86.12,26.460
2019-01-07 21:30:00,2.080,3.403,6.575,8.690,91.48,26.460
2019-01-07 22:00:00,2.083,3.772,6.693,9.090,114.16,26.460
2019-01-07 22:30:00,2.018,2.964,6.327,8.690,89.55,26.410
2019-01-07 23:00:00,2.329,4.139,6.443,9.090,105.20,26.320
2019-01-07 23:30:00,2.192,3.775,6.341,9.090,97.90,26.360
2019-01-08 00:00:00,2.227,3.434,5.993,8.690,91.22,26.270
2019-01-08 00:30:00,2.200,3.867,6.107,8.690,96.14,26.270
2019-01-08 01:00:00,2.197,3.692,5.963,8.690,95.00,26.220
2019-01-08 01:30:00,2.303,3.942,6.135,8.000,114.34,26.130
2019-01-08 02:00:00,2.162,3.494,6.032,9.520,84.45,26.130
2019-01-08 02:30:00,2.082,3.631,6.055,8.330,59.57,26.080
2019-01-08 03:00:00,2.207,3.717,6.075,8.330,90.52,26.030
2019-01-08 03:30:00,2.228,3.714,5.995,8.690,86.56,26.030
2019-01-08 04:00:00,2.053,3.029,6.027,10.000,101.24,26.030
2019-01-08 04:30:00,2.064,3.274,5.943,8.330,95.35,25.990
2019-01-08 05:00:00,2.101,3.666,5.802,8.000,110.21,25.840
2019-01-08 05:30:00,2.014,3.434,5.756,8.690,88.67,25.800
2019-01-08 06:00:00,2.117,3.187,5.810,9.090,107.48,25.800
2019-01-08 06:30:00,1.996,3.281,5.935,8.690,87.17,25.800
2019-01-08 07:00:00,2.041,3.822,5.736,8.690,89.28,25.750
2019-01-08 07:30:00,1.853,2.990,5.749,8.330,83.39,25.800
2019-01-08 08:00:00,1.932,3.641,5.633,8.690,95.61,25.840
2019-01-08 08:30:00,1.786,2.859,5.641,8.000,101.77,25.800
2019-01-08 09:00:00,1.898,3.364,5.872,8.330,81.90,25.890
2019-01-08 09:30:00,1.795,2.933,5.898,8.690,94.21,26.080
2019-01-08 10:00:00,1.764,2.727,5.876,8.000,91.22,26.270
2019-01-08 10:30:00,1.779,3.054,5.875,8.690,103.44,26.270
2019-01-08 11:00:00,1.828,3.795,6.115,8.000,94.30,26.360
2019-01-08 11:30:00,1.691,3.067,6.119,9.520,104.76,26.410
2019-01-08 12:00:00,1.840,3.031,6.019,8.000,78.91,26.460
2019-01-08 12:30:00,1.796,3.145,6.130,8.000,76.19,26.460
2019-01-08 13:00:00,1.661,2.545,6.088,8.330,82.25,26.410
2019-01-08 13:30:00,1.743,3.082,6.159,8.330,91.92,26.460
2019-01-08 14:00:00,1.746,3.085,6.403,8.330,90.08,26.460
2019-01-08 14:30:00,1.774,2.857,6.156,8.330,86.21,26.460
2019-01-08 15:00:00,1.739,3.211,6.381,9.520,98.52,26.460
2019-01-08 15:30:00,1.689,2.900,6.117,8.000,85.94,26.410
2019-01-08 16:00:00,1.694,3.510,6.168,8.690,84.71,26.360
2019-01-08 16:30:00,1.699,2.775,6.549,9.090,81.20,26.320
2019-01-08 17:00:00,1.729,2.567,6.351,8.330,74.08,26.360
2019-01-08 17:30:00,1.799,3.014,6.500,8.330,72.67,26.270
2019-01-08 18:00:00,1.779,2.744,6.228,7.690,69.86,26.270
2019-01-08 18:30:00,1.721,2.872,6.208,9.090,87.00,26.270
2019-01-08 19:00:00,1.720,2.987,6.305,8.690,79.00,26.270
2019-01-08 19:30:00,1.810,2.716,6.399,8.330,77.86,26.170
2019-01-08 20:00:00,1.677,3.133,5.815,8.000,76.27,26.220
