Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2018-01-03 19:30:00,1.312,2.087,4.409,4.870,152.60,26.360
2018-01-03 20:00:00,1.334,2.274,4.469,5.550,163.41,26.360
2018-01-03 20:30:00,1.411,2.044,4.553,5.550,169.65,26.360
2018-01-03 21:00:00,1.357,2.393,4.401,5.880,177.39,26.360
2018-01-03 21:30:00,1.381,2.449,4.535,5.550,174.75,26.360
2018-01-03 22:00:00,1.398,2.764,4.428,5.260,170.44,26.360
2018-01-03 22:30:00,1.358,2.141,4.578,5.400,178.35,26.360
2018-01-03 23:00:00,1.511,2.423,4.570,5.120,173.78,26.360
2018-01-03 23:30:00,1.506,3.145,4.460,5.710,169.65,26.320
2018-01-04 00:00:00,1.611,2.910,4.833,5.880,169.12,26.360
2018-01-04 00:30:00,1.660,2.637,4.861,5.880,171.23,26.360
2018-01-04 01:00:00,1.702,2.792,4.847,5.710,167.72,26.360
2018-01-04 01:30:00,1.721,3.035,4.764,5.880,162.18,26.410
2018-01-04 02:00:00,1.709,3.241,4.875,6.060,163.94,26.510
2018-01-04 02:30:00,1.610,2.960,4.671,6.060,162.79,26.600
2018-01-04 03:00:00,1.725,2.894,4.730,5.880,164.73,26.550
2018-01-04 03:30:00,1.797,3.082,4.892,6.200,165.78,26.410
2018-01-04 04:00:00,1.693,2.839,4.845,6.660,166.31,26.360
2018-01-04 04:30:00,1.703,2.869,4.723,6.200,157.61,26.410
2018-01-04 05:00:00,1.741,2.873,4.884,6.450,167.10,26.510
2018-01-04 05:30:00,1.746,3.151,4.766,6.660,165.43,26.510
2018-01-04 06:00:00,1.679,2.661,4.632,6.660,162.18,26.510
2018-01-04 06:30:00,1.766,2.910,4.911,6.890,168.42,26.460
2018-01-04 07:00:00,1.696,3.115,4.667,6.660,167.54,26.460
2018-01-04 07:30:00,1.830,2.951,4.888,6.660,166.31,26.460
2018-01-04 08:00:00,1.942,3.204,4.912,7.140,165.69,26.460
2018-01-04 08:30:00,1.757,3.058,5.009,7.400,160.77,26.550
2018-01-04 09:00:00,1.892,3.201,5.029,6.660,177.21,26.600
2018-01-04 09:30:00,1.938,3.178,5.087,7.400,162.27,26.650
2018-01-04 10:00:00,1.888,3.189,4.900,6.660,158.66,26.650
2018-01-04 10:30:00,2.106,3.492,5.170,6.450,169.12,26.650
2018-01-04 11:00:00,1.974,3.577,5.271,6.450,165.25,26.650
2018-01-04 11:30:00,2.009,3.479,5.299,7.140,166.57,26.650
2018-01-04 12:00:00,1.980,3.308,5.252,6.890,159.89,26.650
2018-01-04 12:30:00,2.042,2.909,5.385,6.660,159.19,26.650
2018-01-04 13:00:00,1.951,3.226,5.152,7.140,171.06,26.650
2018-01-04 13:30:00,2.050,3.717,5.133,7.140,169.83,26.740
2018-01-04 14:00:00,1.905,2.615,5.150,6.200,165.78,26.740
2018-01-04 14:30:00,2.165,3.231,5.567,7.690,171.94,26.740
2018-01-04 15:00:00,2.109,3.556,5.208,7.400,164.55,26.840
2018-01-04 15:30:00,2.324,4.006,5.495,7.140,168.95,26.790
2018-01-04 16:00:00,2.182,4.328,5.452,7.400,176.33,26.890
2018-01-04 16:30:00,2.369,4.636,5.840,7.690,168.86,26.890
2018-01-04 17:00:00,2.177,3.858,5.422,7.140,166.40,26.840
2018-01-04 17:30:00,2.147,3.370,5.513,7.690,168.51,26.790
2018-01-04 18:00:00,2.203,3.508,5.438,7.690,169.47,26.700
2018-01-04 18:30:00,2.189,3.882,5.651,7.400,171.94,26.700
2018-01-04 19:00:00,1.973,3.606,5.460,8.000,174.31,26.740
2018-01-04 19:30:00,1.926,2.921,5.453,7.690,173.25,26.740
2018-01-04 20:00:00,2.128,3.208,5.786,8.000,171.94,26.740
2018-01-04 20:30:00,2.187,3.530,5.748,8.000,174.92,26.700
2018-01-04 21:00:00,2.198,4.209,5.898,8.690,167.80,26.650
2018-01-04 21:30:00,1.904,3.117,5.602,8.690,167.45,26.650
2018-01-04 22:00:00,1.860,3.133,5.919,8.690,175.80,26.550
2018-01-04 22:30:00,1.873,3.197,5.651,8.330,180.20,26.550
2018-01-04 23:00:00,1.847,2.680,5.850,8.690,172.11,26.600
2018-01-04 23:30:00,1.858,3.079,5.975,8.000,177.39,26.600
2018-01-05 00:00:00,1.903,3.306,6.103,8.330,176.16,26.550
2018-01-05 00:30:00,1.873,2.993,6.138,8.690,169.03,26.510
2018-01-05 01:00:00,1.783,2.458,6.362,8.330,167.10,26.510
2018-01-05 01:30:00,1.801,2.958,6.010,7.690,172.99,26.410
2018-01-05 02:00:00,1.680,2.789,5.941,8.330,157.08,26.360
2018-01-05 02:30:00,1.856,3.053,6.122,8.000,163.41,26.270
2018-01-05 03:00:00,1.671,2.795,5.894,8.000,158.84,26.220
2018-01-05 03:30:00,1.664,3.159,6.017,8.000,149.96,26.170
2018-01-05 04:00:00,1.540,2.630,5.619,7.400,157.61,26.130
2018-01-05 04:30:00,1.522,2.808,5.714,9.090,139.14,26.130
2018-01-05 05:00:00,1.474,2.411,5.375,8.000,153.83,26.130
2018-01-05 05:30:00,1.420,2.387,5.487,7.400,156.99,26.030
2018-01-05 06:00:00,1.394,2.276,5.227,7.400,160.33,26.030
2018-01-05 06:30:00,1.426,2.450,5.644,7.690,164.38,26.030
2018-01-05 07:00:00,1.390,2.440,5.189,7.140,164.73,26.030
2018-01-05 07:30:00,1.288,2.192,4.969,8.330,155.94,26.030
2018-01-05 08:00:00,1.273,2.093,4.861,9.090,156.55,26.030
2018-01-05 08:30:00,1.219,2.238,4.860,7.140,149.17,26.220
2018-01-05 09:00:00,1.297,2.057,4.819,6.890,150.05,26.360
2018-01-05 09:30:00,1.227,2.002,4.972,7.140,149.52,26.410
2018-01-05 10:00:00,1.251,2.544,4.561,8.330,157.61,26.460
2018-01-05 10:30:00,1.293,2.090,4.734,8.690,151.36,26.460
2018-01-05 11:00:00,1.225,1.999,4.744,8.690,154.35,26.410
2018-01-05 11:30:00,1.299,2.650,4.934,8.000,162.88,26.510
2018-01-05 12:00:00,1.319,2.330,5.202,8.690,147.50,26.650
2018-01-05 12:30:00,1.143,1.844,5.113,9.090,145.91,26.650
2018-01-05 13:00:00,1.224,2.005,5.123,8.330,144.68,26.650
2018-01-05 13:30:00,1.160,1.836,4.908,8.330,160.07,26.740
2018-01-05 14:00:00,1.103,1.873,5.226,8.690,166.92,26.840
2018-01-05 14:30:00,1.130,2.092,5.131,8.330,165.69,27.030
2018-01-05 15:00:00,1.337,2.445,5.301,8.330,176.42,27.130
2018-01-05 15:30:00,1.235,2.048,5.128,7.690,162.62,27.130
2018-01-05 16:00:00,1.261,2.349,5.110,7.690,163.14,27.130
2018-01-05 16:30:00,1.282,2.389,5.095,9.090,152.42,27.130
2018-01-05 17:00:00,1.386,2.325,5.185,7.690,158.49,27.130
2018-01-05 17:30:00,1.313,1.949,5.064,7.690,161.56,27.080
2018-01-05 18:00:00,1.276,2.167,5.273,7.690,167.72,27.080
2018-01-05 18:30:00,1.240,2.317,5.176,7.690,168.95,27.030
2018-01-05 19:00:00,1.174,1.994,5.018,8.330,158.31,27.030
2018-01-05 19:30:00,1.255,1.951,5.215,7.690,165.43,26.980
2018-01-05 20:00:00,1.200,1.897,5.165,7.140,136.24,27.030
2018-01-05 20:30:00,1.225,2.244,5.442,7.690,154.44,26.980
2018-01-05 21:00:00,1.186,2.128,5.478,8.690,135.63,26.890
2018-01-05 21:30:00,1.186,1.930,5.667,7.690,155.85,26.650
2018-01-05 22:00:00,1.127,2.427,5.377,8.690,120.95,26.650
2018-01-05 22:30:00,1.160,1.885,5.652,8.330,125.43,26.740
2018-01-05 23:00:00,1.200,1.960,5.743,8.330,145.56,26.650
2018-01-05 23:30:00,1.257,1.860,5.840,8.690,139.58,26.600
2018-01-06 00:00:00,1.293,2.048,5.835,8.330,136.24,26.510
2018-01-06 00:30:00,1.358,2.466,5.897,9.090,143.89,26.460
2018-01-06 01:00:00,1.212,2.115,5.517,8.330,139.32,26.360
2018-01-06 01:30:00,1.356,2.250,5.620,8.690,143.63,26.460
2018-01-06 02:00:00,1.293,2.050,5.880,8.330,141.87,26.460
2018-01-06 02:30:00,1.241,2.044,5.758,9.090,137.47,26.360
2018-01-06 03:00:00,1.174,1.838,5.605,8.000,145.39,26.360
2018-01-06 03:30:00,1.187,1.907,5.575,8.000,145.03,26.320
2018-01-06 04:00:00,1.069,2.102,5.256,7.400,140.73,26.270
2018-01-06 04:30:00,1.144,2.127,5.363,8.330,133.25,26.270
2018-01-06 05:00:00,1.133,1.976,5.429,8.000,135.45,26.270
2018-01-06 05:30:00,1.143,1.728,5.668,7.400,143.19,26.320
2018-01-06 06:00:00,1.193,1.900,5.499,7.690,143.98,26.270
2018-01-06 06:30:00,1.079,1.828,5.232,8.330,137.47,26.270
2018-01-06 07:00:00,1.072,1.722,5.313,8.000,148.38,26.270
2018-01-06 07:30:00,1.059,1.995,5.309,8.000,139.58,26.320
2018-01-06 08:00:00,1.086,1.517,5.220,8.000,148.64,26.320
2018-01-06 08:30:00,1.070,2.120,5.135,7.400,152.24,26.360
2018-01-06 09:00:00,1.068,1.858,4.832,7.690,140.90,26.360
2018-01-06 09:30:00,1.064,1.903,4.752,7.140,147.67,26.410
2018-01-06 10:00:00,1.007,1.885,4.794,6.890,156.64,26.410
2018-01-06 10:30:00,1.048,2.026,4.925,9.090,150.22,26.460
2018-01-06 11:00:00,1.010,1.702,4.936,8.690,149.25,26.510
2018-01-06 11:30:00,1.048,1.708,5.046,7.690,150.13,26.550
2018-01-06 12:00:00,0.966,1.678,5.134,8.000,147.85,26.600
2018-01-06 12:30:00,0.941,1.821,4.929,8.690,141.69,26.650
2018-01-06 13:00:00,0.977,1.549,5.076,7.690,153.74,26.740
2018-01-06 13:30:00,1.018,1.540,5.271,8.690,150.40,26.790
2018-01-06 14:00:00,1.072,1.834,5.496,8.330,147.94,26.890
2018-01-06 14:30:00,1.029,1.996,5.162,8.000,151.98,26.890
2018-01-06 15:00:00,1.041,1.735,5.220,8.330,157.87,26.930
2018-01-06 15:30:00,1.015,1.769,5.317,9.520,150.75,26.890
2018-01-06 16:00:00,0.982,1.532,5.181,8.000,155.50,26.890
2018-01-06 16:30:00,1.000,1.551,4.948,7.690,164.02,26.790
2018-01-06 17:00:00,0.998,1.521,4.811,8.330,158.75,26.650
2018-01-06 17:30:00,1.007,1.680,4.980,8.000,160.16,26.600
2018-01-06 18:00:00,1.040,2.011,5.083,7.690,169.47,26.460
2018-01-06 18:30:00,1.070,1.955,5.250,7.690,164.02,26.220
2018-01-06 19:00:00,0.927,1.423,4.762,8.000,176.33,25.940
2018-01-06 19:30:00,0.958,1.842,4.795,8.330,173.96,25.940
2018-01-06 20:00:00,0.960,1.608,4.682,7.140,162.97,26.030
2018-01-06 20:30:00,1.035,1.746,5.007,7.400,177.91,26.030
2018-01-06 21:00:00,0.950,1.663,4.977,7.690,157.17,26.130
2018-01-06 21:30:00,1.047,2.050,4.998,7.690,175.10,26.030
2018-01-06 22:00:00,1.016,1.614,4.837,8.000,154.97,26.030
2018-01-06 22:30:00,1.046,2.115,5.342,7.400,137.74,26.080
2018-01-06 23:00:00,0.999,1.680,4.721,8.000,152.07,26.170
2018-01-06 23:30:00,1.025,1.598,5.131,7.690,159.89,26.220
2018-01-07 00:00:00,1.006,1.697,5.218,7.400,162.44,26.220
2018-01-07 00:30:00,0.971,1.543,5.177,7.400,163.50,26.220
2018-01-07 01:00:00,0.965,1.662,5.578,7.140,162.62,26.130
2018-01-07 01:30:00,0.965,1.920,5.417,8.000,153.03,26.170
2018-01-07 02:00:00,0.967,1.554,5.741,7.690,154.71,26.170
2018-01-07 02:30:00,0.934,1.772,5.474,10.520,158.40,26.170
2018-01-07 03:00:00,0.917,1.585,5.551,7.140,150.40,26.170
2018-01-07 03:30:00,0.905,1.503,5.723,9.520,139.76,26.220
2018-01-07 04:00:00,0.865,1.414,5.758,7.140,144.60,26.170
2018-01-07 04:30:00,0.862,1.377,5.465,7.140,139.67,26.080
2018-01-07 05:00:00,0.840,1.312,5.572,6.890,141.69,26.080
2018-01-07 05:30:00,0.821,1.443,5.662,7.690,149.08,26.130
2018-01-07 06:00:00,0.808,1.365,5.592,7.690,148.73,26.130
2018-01-07 06:30:00,0.796,1.472,5.453,7.400,145.56,26.170
2018-01-07 07:00:00,0.836,1.399,5.746,7.690,140.02,26.170
2018-01-07 07:30:00,0.753,1.384,5.332,7.400,147.06,26.270
2018-01-07 08:00:00,0.819,1.340,5.842,7.690,142.92,26.270
2018-01-07 08:30:00,0.798,1.415,5.394,8.330,140.20,26.930
2018-01-07 09:00:00,0.782,1.190,5.334,8.000,152.16,26.980
2018-01-07 09:30:00,0.779,1.258,5.380,7.400,161.03,27.220
2018-01-07 10:00:00,0.814,1.279,5.438,7.400,151.63,27.660
2018-01-07 10:30:00,0.779,1.519,5.596,8.000,146.44,27.510
2018-01-07 11:00:00,0.792,1.277,5.541,7.400,148.81,28.480
2018-01-07 11:30:00,0.786,1.681,5.747,11.760,144.68,27.800
2018-01-07 12:00:00,0.787,1.469,5.737,11.760,135.10,27.410
2018-01-07 12:30:00,0.796,1.339,5.562,11.110,147.50,27.170
2018-01-07 13:00:00,0.795,1.284,5.464,11.110,148.99,27.080
2018-01-07 13:30:00,0.777,1.305,5.243,11.110,135.01,26.890
2018-01-07 14:00:00,0.812,1.560,5.181,11.760,134.22,26.890
2018-01-07 14:30:00,0.795,1.407,4.915,10.520,126.22,27.130
2018-01-07 15:00:00,0.818,1.404,4.896,11.110,131.85,27.080
2018-01-07 15:30:00,0.834,1.585,4.792,11.760,135.98,27.030
2018-01-07 16:00:00,0.873,1.522,4.715,11.110,141.61,26.930
2018-01-07 16:30:00,0.809,1.392,4.437,11.110,133.61,26.890
2018-01-07 17:00:00,0.796,1.561,4.440,11.110,134.92,26.790
2018-01-07 17:30:00,0.799,1.472,4.290,10.520,125.52,26.930
2018-01-07 18:00:00,0.852,1.479,4.381,11.110,136.24,26.890
2018-01-07 18:30:00,0.860,1.704,4.297,10.520,125.43,26.840
2018-01-07 19:00:00,0.804,1.615,3.980,11.110,133.34,26.740
2018-01-07 19:30:00,0.788,1.348,3.934,11.110,137.39,26.700
2018-01-07 20:00:00,0.806,1.384,3.876,10.520,140.38,26.650
2018-01-07 20:30:00,0.781,1.410,3.662,10.520,131.32,26.650
2018-01-07 21:00:00,0.793,1.560,3.589,10.520,140.46,26.650
2018-01-07 21:30:00,0.819,1.329,3.488,10.520,120.51,26.650
2018-01-07 22:00:00,0.794,1.319,3.688,11.110,122.71,26.650
2018-01-07 22:30:00,0.836,1.515,3.598,12.000,132.81,26.650
2018-01-07 23:00:00,0.788,1.421,3.481,11.110,118.22,26.650
2018-01-07 23:30:00,0.819,1.529,3.699,11.110,130.27,26.700
2018-01-08 00:00:00,0.834,1.463,3.632,11.110,125.25,26.740
2018-01-08 00:30:00,0.830,1.271,3.561,13.330,138.53,26.650
2018-01-08 01:00:00,0.887,1.779,3.756,13.330,140.81,26.650
2018-01-08 01:30:00,0.848,1.348,3.840,10.000,146.71,26.650
2018-01-08 02:00:00,0.848,1.531,3.582,13.330,125.43,26.650
2018-01-08 02:30:00,0.844,1.360,3.672,11.110,121.12,26.650
2018-01-08 03:00:00,0.853,1.498,3.667,10.520,130.71,26.600
2018-01-08 03:30:00,0.870,1.666,3.978,10.520,143.28,26.650
2018-01-08 04:00:00,0.882,1.691,3.711,10.000,135.10,26.650
2018-01-08 04:30:00,0.900,1.862,3.810,10.520,140.73,26.650
2018-01-08 05:00:00,0.891,1.459,4.199,9.520,143.63,26.650
2018-01-08 05:30:00,0.788,1.266,3.594,9.520,131.14,26.600
2018-01-08 06:00:00,0.824,1.488,4.005,9.520,128.68,26.600
2018-01-08 06:30:00,0.833,1.563,4.088,13.330,135.28,26.650
2018-01-08 07:00:00,0.805,1.578,4.096,9.520,135.45,26.650
2018-01-08 07:30:00,0.730,1.214,4.133,9.520,132.99,26.650
2018-01-08 08:00:00,0.690,1.280,3.950,9.520,142.13,26.650
2018-01-08 08:30:00,0.727,1.220,4.491,9.520,132.11,26.650
2018-01-08 09:00:00,0.750,1.172,4.723,10.000,125.08,26.790
2018-01-08 09:30:00,0.724,1.358,4.693,9.520,124.99,27.080
2018-01-08 10:00:00,0.717,1.186,4.866,8.690,125.43,27.030
2018-01-08 10:30:00,0.743,1.258,5.018,9.090,125.08,27.080
2018-01-08 11:00:00,0.683,1.032,4.883,9.520,127.63,27.270
2018-01-08 11:30:00,0.695,1.233,4.608,9.090,127.01,27.270
2018-01-08 12:00:00,0.745,1.269,4.513,9.520,127.01,27.170
2018-01-08 12:30:00,0.714,1.144,4.684,11.110,128.16,27.220
2018-01-08 13:00:00,0.652,0.975,4.944,9.090,127.89,27.320
2018-01-08 13:30:00,0.717,1.269,4.799,9.520,123.94,27.410
2018-01-08 14:00:00,0.737,1.378,3.872,8.690,123.58,27.370
2018-01-08 14:30:00,0.752,1.303,3.707,11.110,121.12,27.370
2018-01-08 15:00:00,0.771,1.249,3.835,11.760,127.01,27.170
2018-01-08 15:30:00,0.743,1.477,3.335,11.110,118.57,27.170
2018-01-08 16:00:00,0.792,1.299,3.348,8.690,111.80,27.130
2018-01-08 16:30:00,0.816,1.868,3.328,10.520,113.03,27.080
2018-01-08 17:00:00,0.865,1.478,3.222,11.110,128.95,27.080
2018-01-08 17:30:00,0.903,1.610,3.274,9.090,106.79,27.030
2018-01-08 18:00:00,0.909,1.468,3.389,8.690,104.24,26.930
2018-01-08 18:30:00,0.909,1.700,3.230,10.520,117.08,26.890
2018-01-08 19:00:00,0.903,1.507,3.313,10.520,119.72,26.790
2018-01-08 19:30:00,0.938,1.573,3.272,10.000,111.98,26.740
