Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
1-2-2018 21:00,0.74,1.29,4.352,5.813,96.11,24.9
1-2-2018 21:30,0.733,1.29,4.394,5.802,101.11,24.85
1-2-2018 22:00,0.849,1.38,4.093,4.7,92.11,24.75
1-2-2018 22:30,1.072,1.77,4.292,5.183,98.11,24.7
1-2-2018 23:00,1.149,2.06,4.356,5.671,96.11,24.65
1-2-2018 23:30,1.187,1.9,4.5,5.6,101.11,24.4
1-3-2018 0:00,1.161,2.18,4.58,5.94,106.11,24.3
1-3-2018 0:30,1.048,1.9,4.528,5.804,99.11,24.45
1-3-2018 1:00,1.002,1.84,4.543,5.503,103.11,24.5
1-3-2018 1:30,1.115,1.83,4.587,5.508,101.11,24.5
1-3-2018 2:00,1.077,2.05,4.525,5.335,96.11,24.45
1-3-2018 2:30,1.017,1.76,4.665,5.639,96.11,24.5
1-3-2018 3:00,1.047,2.17,4.836,5.78,94.11,24.55
1-3-2018 3:30,0.93,1.66,4.708,5.774,96.11,24.55
1-3-2018 4:00,1.035,1.68,5.007,5.789,99.11,24.5
1-3-2018 4:30,0.89,1.67,4.987,5.801,105.11,24.35
1-3-2018 5:00,0.943,1.75,5.023,5.8,101.11,24.4
1-3-2018 5:30,0.816,1.43,5.145,6.15,96.11,24.35
1-3-2018 6:00,0.864,1.4,5.232,6.111,99.11,24.3
1-3-2018 6:30,0.861,1.29,5.379,6.35,95.11,24.3
1-3-2018 7:00,0.764,1.16,5.421,6.741,95.11,24.3
1-3-2018 7:30,0.742,1.46,5.435,6.181,96.11,24.35
1-3-2018 8:00,0.798,1.4,5.622,6.145,96.11,24.45
1-3-2018 8:30,0.77,1.28,5.307,5.993,86.11,24.55
1-3-2018 9:00,0.746,1.2,5.54,5.961,88.11,24.6
1-3-2018 9:30,0.68,1.14,5.404,6.175,92.11,24.7
1-3-2018 10:00,0.667,1.19,5.477,5.982,84.11,24.85
1-3-2018 10:30,0.676,1.23,5.432,5.66,86.11,24.9
1-3-2018 11:00,0.71,1.15,5.756,6.224,78.11,25.05
1-3-2018 11:30,0.647,0.96,5.513,11.342,92.11,25
1-3-2018 12:00,0.651,1.31,5.034,5.998,91.11,24.85
1-3-2018 12:30,0.671,1.24,4.709,5.794,88.11,24.85
1-3-2018 13:00,0.7,1.15,4.659,5.335,79.11,24.8
1-3-2018 13:30,0.739,1.4,4.485,11.214,82.11,24.8
1-3-2018 14:00,0.744,1.53,3.711,5.546,92.11,24.65
1-3-2018 14:30,0.808,1.36,3.881,5.163,81.11,24.6
1-3-2018 15:00,0.854,1.49,3.814,5.485,82.11,24.6
1-3-2018 15:30,0.903,1.42,3.782,4.297,120.11,24.85
1-3-2018 16:00,1.004,1.55,3.909,4.214,120.11,24.65
1-3-2018 16:30,1.005,1.67,3.879,4.897,129.11,24.7
1-3-2018 17:00,0.981,1.73,3.881,4.915,117.11,24.65
1-3-2018 17:30,1.009,1.75,3.897,4.827,99.11,24.6
1-3-2018 18:00,0.89,1.54,3.811,4.971,101.11,24.6
1-3-2018 18:30,0.856,1.41,3.72,4.704,92.11,24.55
1-3-2018 19:00,0.814,1.26,3.873,5.023,99.11,24.45
1-3-2018 19:30,0.728,1.12,3.678,4.471,101.11,24.4
1-3-2018 20:00,0.706,1.46,4.016,5.09,110.11,24.5
1-3-2018 20:30,0.638,1.15,3.837,4.816,92.11,24.55
1-3-2018 21:00,0.658,1.08,3.913,4.685,102.11,24.5
1-3-2018 21:30,0.64,1.01,3.863,4.588,88.11,24.5
1-3-2018 22:00,0.657,1.02,3.75,4.582,88.11,24.45
1-3-2018 22:30,0.647,1.2,3.63,4.307,103.11,24.4
1-3-2018 23:00,0.642,1,3.696,5.034,109.11,24.35
1-3-2018 23:30,0.625,0.96,3.899,10.852,99.11,24.3
1-4-2018 0:00,0.594,1.11,4.342,5.057,78.11,24.2
1-4-2018 0:30,0.574,0.85,4.519,5.071,117.11,24.25
1-4-2018 1:00,0.619,0.95,4.546,11.521,119.11,24.2
1-4-2018 1:30,0.644,1.13,4.448,5.065,94.11,24.2
1-4-2018 2:00,0.631,1.13,4.281,5.063,102.11,24.2
1-4-2018 2:30,0.664,1.14,4.72,5.667,105.11,24.2
1-4-2018 3:00,0.66,1.09,4.722,5.67,117.11,24.2
1-4-2018 3:30,0.687,1.12,4.742,6.334,108.11,24.15
1-4-2018 4:00,0.691,1.04,4.714,5.938,113.11,24.15
1-4-2018 4:30,0.688,1.17,4.711,5.821,109.11,24.1
1-4-2018 5:00,0.663,1.12,4.555,5.812,116.11,24.1
1-4-2018 5:30,0.676,1.1,4.659,5.947,117.11,24.15
1-4-2018 6:00,0.638,1.1,4.508,5.95,102.11,24.1
1-4-2018 6:30,0.635,1.04,4.122,6.13,98.11,24.05
1-4-2018 7:00,0.656,1,3.993,6.537,98.11,24
1-4-2018 7:30,0.701,1.25,4.049,6.507,92.11,24
1-4-2018 8:00,0.734,1.37,4.098,5.793,101.11,24.05
1-4-2018 8:30,0.693,1.32,3.947,5.727,99.11,24.05
1-4-2018 9:00,0.737,1.26,4.096,6.52,108.11,24.15
1-4-2018 9:30,0.753,1.16,4.158,6.366,96.11,24.2
1-4-2018 10:00,0.706,1.16,4,5.808,106.11,24.2
